sku	product_id	query	machine_relevance_state	machine_observed_search_users	machine_observed_orders	machine_observed_gmv	machine_existing_card_coverage	machine_semantic_gap	machine_ownership_risk	machine_suggested_destination_field	manual_decision	manual_reason_code	manual_reason	approved_destination_field	approved_change	review_block	review_source_file
1720141903	1217129635	молд водолей	STRONG_PRODUCT	2.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	DIFFERENT_PRODUCT_TYPE	Молд — другой товарный класс.			B03	MANUAL_REVIEW_BLOCK_03A.tsv
1720144370	1217132021	брелок дева	STRONG_PRODUCT	38.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	DIFFERENT_PRODUCT_TYPE	Брелок — другой товарный формат, несмотря на высокий наблюдаемый спрос.			B03	MANUAL_REVIEW_BLOCK_03A.tsv
1720144370	1217132021	брелок подвеска дева	EXACT_PRODUCT	1.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	DIFFERENT_PRODUCT_TYPE	Комбинация «брелок/подвеска» не подтверждает автомобильную подвеску текущего SKU.			B03	MANUAL_REVIEW_BLOCK_03A.tsv
1720144370	1217132021	дева зеркальце	EXACT_PRODUCT	0.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	DIFFERENT_PRODUCT_TYPE	Зеркальце со знаком Дева — другой товар.			B03	MANUAL_REVIEW_BLOCK_03A.tsv
1720144370	1217132021	дева знак зодиака для девочки в машину	EXACT_PRODUCT	1.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	NO_CHANGE_ALREADY_COVERED	Автомобильный талисман знака Дева уже полностью описан; сегмент «для девочки» не является подтверждённой характеристикой SKU.			B03	MANUAL_REVIEW_BLOCK_03B.tsv
1720144370	1217132021	дева знак зодиака огненная серия	EXACT_PRODUCT	1.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	UNSUPPORTED_VARIANT	«Огненная серия» не подтверждена карточкой текущего SKU.			B03	MANUAL_REVIEW_BLOCK_03B.tsv
1720144370	1217132021	дева знак золиака свитшот	STRONG_PRODUCT	0.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	DIFFERENT_PRODUCT_TYPE	Свитшот — другой товарный тип.			B03	MANUAL_REVIEW_BLOCK_03B.tsv
1720144370	1217132021	для знака зодиака дева	EXACT_PRODUCT	0.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	NO_CHANGE_ALREADY_COVERED	Широкий зодиакальный интент уже покрыт title и описанием.			B03	MANUAL_REVIEW_BLOCK_03B.tsv
1720144370	1217132021	знак зодиака дева подвеска на шею	EXACT_PRODUCT	1.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	USE_CASE_MISMATCH	Запрос на нательную подвеску, а SKU — автомобильная.			B03	MANUAL_REVIEW_BLOCK_03B.tsv
1720144370	1217132021	знак зодиака постер дева	EXACT_PRODUCT	1.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	DIFFERENT_PRODUCT_TYPE	Постер — другой товар.			B03	MANUAL_REVIEW_BLOCK_03B.tsv
1720144370	1217132021	кулон дева в машину	EXACT_PRODUCT	0.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	HIGH	LONG_DESCRIPTION	REJECT	NO_CHANGE_ALREADY_COVERED	Автомобильная подвеска знака Дева уже явно указана в title; слово «кулон» не создаёт нового содержательного gap.			B03	MANUAL_REVIEW_BLOCK_03B.tsv
1720147059	1217135724	брелок козерог мягкий	STRONG_PRODUCT	1.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	DIFFERENT_PRODUCT_TYPE	Мягкий брелок — другой товар.			B03	MANUAL_REVIEW_BLOCK_03B.tsv
1720147059	1217135724	гексаграмма козерог	STRONG_PRODUCT	0.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	DIFFERENT_MOTIF_OR_PRODUCT	Гексаграмма не подтверждена дизайном текущего зодиакального SKU.			B03	MANUAL_REVIEW_BLOCK_03B.tsv
1720147059	1217135724	денежная карта талисман козерог	EXACT_PRODUCT	1.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	DIFFERENT_PRODUCT_TYPE	Денежная карта-талисман — другой товарный формат.			B03	MANUAL_REVIEW_BLOCK_03B.tsv
1720147059	1217135724	знак зодиака козерог фигурки	EXACT_PRODUCT	1.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	DIFFERENT_PRODUCT_TYPE	Фигурки — другой товар.			B03	MANUAL_REVIEW_BLOCK_03B.tsv
1720147059	1217135724	картины со знаком зодиака козерог	EXACT_PRODUCT	0.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	HIGH	LONG_DESCRIPTION	REJECT	DIFFERENT_PRODUCT_TYPE	Картина — другой товарный класс.			B03	MANUAL_REVIEW_BLOCK_03B.tsv
1720147059	1217135724	кулон зодиакальный козерог	EXACT_PRODUCT	1.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	USE_CASE_OR_PRODUCT_TYPE_MISMATCH	Зодиакальный кулон без автомобильного интента — вероятно нательное украшение.			B03	MANUAL_REVIEW_BLOCK_03B.tsv
1720147059	1217135724	медальон козерог	STRONG_PRODUCT	1.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	DIFFERENT_PRODUCT_TYPE	Медальон — иной формат украшения.			B03	MANUAL_REVIEW_BLOCK_03B.tsv
1720147059	1217135724	молд козерог	STRONG_PRODUCT	2.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	DIFFERENT_PRODUCT_TYPE	Молд — другой товарный класс.			B03	MANUAL_REVIEW_BLOCK_03B.tsv
1720148880	1217137863	брилок овен	STRONG_PRODUCT	1.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	DIFFERENT_PRODUCT_TYPE	Вероятный брелок Овен — другой товар.			B03	MANUAL_REVIEW_BLOCK_03C.tsv
1720148880	1217137863	бусина овен	STRONG_PRODUCT	2.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	DIFFERENT_PRODUCT_TYPE	Отдельная бусина — другой товарный формат.			B03	MANUAL_REVIEW_BLOCK_03C.tsv
1720148880	1217137863	бусинка знак зодиака овен	EXACT_PRODUCT	1.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	DIFFERENT_PRODUCT_TYPE	Запрос про бусинку со знаком Овен, а не готовую автомобильную подвеску.			B03	MANUAL_REVIEW_BLOCK_03C.tsv
1720151850	1217141020	для машины лев	EXACT_PRODUCT	0.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	HOLD	AMBIGUOUS_HOMONYM	«Лев» может быть знаком зодиака или изображением животного/автодекором; запрос не позволяет безопасно назначить текущему SKU.			B03	MANUAL_REVIEW_BLOCK_03C.tsv
1720151850	1217141020	знак задиак лев	STRONG_PRODUCT	0.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	NO_CHANGE_ALREADY_COVERED	Опечаточная форма «знак зодиака Лев» уже полностью покрыта карточкой.			B03	MANUAL_REVIEW_BLOCK_03C.tsv
1720151850	1217141020	золотой лев в машину	EXACT_PRODUCT	0.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	VARIANT_OR_MATERIAL_MISMATCH	«Золотой лев» указывает на иной дизайн/цвет/материал и не подтверждает текущий деревянный зодиакальный SKU.			B03	MANUAL_REVIEW_BLOCK_03C.tsv
1720151850	1217141020	лев в машину на панель	EXACT_PRODUCT	1.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	PLACEMENT_OR_PRODUCT_MISMATCH	Запрос на предмет для панели; текущий SKU предназначен для подвешивания на зеркало.			B03	MANUAL_REVIEW_BLOCK_03C.tsv
1720151850	1217141020	лев в машину с креплением	EXACT_PRODUCT	0.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	PRODUCT_FORMAT_MISMATCH	Отдельное крепление/иной формат не подтверждены текущей подвеской.			B03	MANUAL_REVIEW_BLOCK_03C.tsv
1720151850	1217141020	оберег на сво лев	EXACT_PRODUCT	0.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	NO_DEFENSIBLE_PRODUCT_INTENT	Связь «СВО лев» с зодиакальным автомобильным талисманом не подтверждена.			B03	MANUAL_REVIEW_BLOCK_03C.tsv
1720153914	1217143121	кулон из рак	STRONG_PRODUCT	1.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	USE_CASE_OR_PRODUCT_TYPE_MISMATCH	Вероятный кулон знака Рак — нательное украшение; автомобильный интент отсутствует.			B03	MANUAL_REVIEW_BLOCK_03C.tsv
1720155616	1217145315	знаки зодиака рыбы фигурки	EXACT_PRODUCT	1.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	DIFFERENT_PRODUCT_TYPE	Фигурки знака Рыбы — другой товар.			B03	MANUAL_REVIEW_BLOCK_03C.tsv
1720155616	1217145315	машинки хотвилс монст трак рыбы	EXACT_PRODUCT	1.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	HOMONYM_FALSE_POSITIVE	Запрос про игрушечные машинки/монстр-трак; «рыбы» не указывает на зодиакальный талисман.			B03	MANUAL_REVIEW_BLOCK_03C.tsv
1720155616	1217145315	четки на для знака зодиака рыбы	EXACT_PRODUCT	0.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	NO_CHANGE_ALREADY_COVERED	Карточка уже описывает изделие как чётки и знак Рыбы; различие «ё/е» не является реальным semantic gap.			B03	MANUAL_REVIEW_BLOCK_03C.tsv
1720160556	1217150153	амулет мужской на шею скорпион	EXACT_PRODUCT	2.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	USE_CASE_MISMATCH				B04	MANUAL_REVIEW_BLOCK_04.json
1720160556	1217150153	бусина знак скорпион	STRONG_PRODUCT	0.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	HIGH	LONG_DESCRIPTION	REJECT	DIFFERENT_PRODUCT_TYPE				B04	MANUAL_REVIEW_BLOCK_04.json
1720160556	1217150153	интерьер скорпион	STRONG_PRODUCT	1.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	TOO_BROAD_OR_OTHER_DECOR				B04	MANUAL_REVIEW_BLOCK_04.json
1720160556	1217150153	кулон скорпион мужской на шею	STRONG_PRODUCT	1.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	USE_CASE_MISMATCH				B04	MANUAL_REVIEW_BLOCK_04.json
1720160556	1217150153	подвеска медная скорпион	EXACT_PRODUCT	1.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	MATERIAL_MISMATCH				B04	MANUAL_REVIEW_BLOCK_04.json
1720161841	1217152166	аромадиффузор в машину телец	EXACT_PRODUCT	1.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	LONG_DESCRIPTION	REJECT	DIFFERENT_PRODUCT_TYPE				B04	MANUAL_REVIEW_BLOCK_04.json
1720161841	1217152166	брелок знак зодиака телец	EXACT_PRODUCT	4.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	LONG_DESCRIPTION	REJECT	DIFFERENT_PRODUCT_TYPE				B04	MANUAL_REVIEW_BLOCK_04.json
1720161841	1217152166	брелок мягкий телец	STRONG_PRODUCT	1.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	LONG_DESCRIPTION	REJECT	DIFFERENT_PRODUCT_TYPE				B04	MANUAL_REVIEW_BLOCK_04.json
1720161841	1217152166	бусы мужские черные телец	STRONG_PRODUCT	1.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	LONG_DESCRIPTION	REJECT	USE_CASE_OR_PRODUCT_TYPE_MISMATCH				B04	MANUAL_REVIEW_BLOCK_04.json
1720161841	1217152166	знаки зодиака телец	EXACT_PRODUCT	0.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	LONG_DESCRIPTION	REJECT	NO_CHANGE_ALREADY_COVERED				B04	MANUAL_REVIEW_BLOCK_04.json
1720161841	1217152166	нашивкатна рюкзак телец	STRONG_PRODUCT	0.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	HIGH	LONG_DESCRIPTION	REJECT	DIFFERENT_PRODUCT_TYPE				B04	MANUAL_REVIEW_BLOCK_04.json
1720161841	1217152166	подвеска телец	EXACT_PRODUCT	119.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	HIGH	LONG_DESCRIPTION	REJECT	NO_CHANGE_ALREADY_COVERED				B04	MANUAL_REVIEW_BLOCK_04.json
1720161841	1217152166	полвеска телец	STRONG_PRODUCT	0.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	LONG_DESCRIPTION	REJECT	NO_CHANGE_ALREADY_COVERED				B04	MANUAL_REVIEW_BLOCK_04.json
1720161841	1217152166	телец	STRONG_PRODUCT	699.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	HIGH	LONG_DESCRIPTION	REJECT	NO_CHANGE_ALREADY_COVERED				B04	MANUAL_REVIEW_BLOCK_04.json
1720161841	1217152166	телец подвеска в маш	EXACT_PRODUCT	0.0	0.0	608.0	GAP_PRESENT	GAP_PRESENT	LOW	LONG_DESCRIPTION	REJECT	NO_CHANGE_ALREADY_COVERED				B04	MANUAL_REVIEW_BLOCK_04.json
1943215793	1498533114	иоанн хозевит	EXACT_PRODUCT	1.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	DIFFERENT_PERSON_OR_ENTITY				B04	MANUAL_REVIEW_BLOCK_04.json
1943215793	1498533114	келейная книжица иоанна крестьянина молитва	EXACT_PRODUCT	1.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	DIFFERENT_PRODUCT_AND_ENTITY				B04	MANUAL_REVIEW_BLOCK_04.json
1943215793	1498533114	молитва оберег в дом	EXACT_PRODUCT	1.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	USE_CASE_MISMATCH				B04	MANUAL_REVIEW_BLOCK_04.json
1943215793	1498533114	молитвы о детях православные даниленко	STRONG_PRODUCT	0.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	DIFFERENT_CONTENT_ENTITY				B04	MANUAL_REVIEW_BLOCK_04.json
1943215793	1498533114	подвеска православная в машину на зеркало	STRONG_PRODUCT	1.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	LONG_DESCRIPTION	REJECT	NO_CHANGE_ALREADY_COVERED				B04	MANUAL_REVIEW_BLOCK_04.json
2183808182	1830964558	богиня жива амулет	EXACT_PRODUCT	1.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	NO_CHANGE_ALREADY_COVERED				B04	MANUAL_REVIEW_BLOCK_04.json
2183808182	1830964558	жива кулон	EXACT_PRODUCT	0.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	USE_CASE_OR_PRODUCT_TYPE_MISMATCH				B04	MANUAL_REVIEW_BLOCK_04.json
2183808182	1830964558	славянские смулетв жива	EXACT_PRODUCT	1.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	NO_CHANGE_ALREADY_COVERED				B04	MANUAL_REVIEW_BLOCK_04.json
2183921966	1831102037	1600013 сварог	EXACT_PRODUCT	0.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	UNEXPLAINED_NUMERIC_ENTITY				B04	MANUAL_REVIEW_BLOCK_04.json
2183921966	1831102037	бесболка сварог	EXACT_PRODUCT	1.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	DIFFERENT_PRODUCT_TYPE				B04	MANUAL_REVIEW_BLOCK_04.json
2183985513	1831181558	брелок для ключей с перун	EXACT_PRODUCT	0.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	DIFFERENT_PRODUCT_TYPE				B04	MANUAL_REVIEW_BLOCK_04.json
2183985513	1831181558	гобелен перун	EXACT_PRODUCT	2.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	DIFFERENT_PRODUCT_TYPE				B04	MANUAL_REVIEW_BLOCK_04.json
2183985513	1831181558	кружка перун	EXACT_PRODUCT	2.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	DIFFERENT_PRODUCT_TYPE				B04	MANUAL_REVIEW_BLOCK_04.json
2183985513	1831181558	свеча перун	EXACT_PRODUCT	2.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	DIFFERENT_PRODUCT_TYPE				B04	MANUAL_REVIEW_BLOCK_04.json
2184133137	1831377069	деревянная бусина с стмволом макошь	EXACT_PRODUCT	0.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	DIFFERENT_PRODUCT_TYPE				B04	MANUAL_REVIEW_BLOCK_04.json
2184133137	1831377069	макошь доска	EXACT_PRODUCT	0.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	DIFFERENT_PRODUCT_TYPE				B04	MANUAL_REVIEW_BLOCK_04.json
2184133137	1831377069	молд берегиня макошь	EXACT_PRODUCT	1.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	DIFFERENT_PRODUCT_TYPE				B04	MANUAL_REVIEW_BLOCK_04.json
2184153852	1831403746	деревянная семаргл	EXACT_PRODUCT	1.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	NO_CHANGE_ALREADY_COVERED				B04	MANUAL_REVIEW_BLOCK_04.json
2184153852	1831403746	ооо семаргл	EXACT_PRODUCT	1.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	OTHER_ENTITY_OR_NAVIGATIONAL				B04	MANUAL_REVIEW_BLOCK_04.json
2184153852	1831403746	славянский бог семаргл магнит на холодильник	EXACT_PRODUCT	1.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	DIFFERENT_PRODUCT_TYPE				B04	MANUAL_REVIEW_BLOCK_04.json
2184168890	1831422362	в машине хобби хорс	EXACT_PRODUCT	0.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	HOMONYM_FALSE_POSITIVE				B05	MANUAL_REVIEW_BLOCK_05.json
2184168890	1831422362	посуда хорс	EXACT_PRODUCT	1.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	DIFFERENT_PRODUCT_TYPE				B05	MANUAL_REVIEW_BLOCK_05.json
2184199958	1831464047	богиня мара	EXACT_PRODUCT	69.0	0.0	798.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	NO_CHANGE_ALREADY_COVERED				B05	MANUAL_REVIEW_BLOCK_05.json
2184199958	1831464047	картина богиня мара	EXACT_PRODUCT	1.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	DIFFERENT_PRODUCT_TYPE				B05	MANUAL_REVIEW_BLOCK_05.json
2184234912	1831506538	амулет звезда руси	EXACT_PRODUCT	7.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	HOLD	AMBIGUOUS_RELATED_SYMBOL				B05	MANUAL_REVIEW_BLOCK_05.json
2184932293	1832435919	аметист даждьбог	EXACT_PRODUCT	0.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	MATERIAL_MISMATCH				B05	MANUAL_REVIEW_BLOCK_05.json
2184932293	1832435919	даждьбог бусина	EXACT_PRODUCT	1.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	DIFFERENT_PRODUCT_TYPE				B05	MANUAL_REVIEW_BLOCK_05.json
2186766628	1834930939	брелок телец деревянный	STRONG_PRODUCT	1.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	DIFFERENT_PRODUCT_TYPE				B05	MANUAL_REVIEW_BLOCK_05.json
2186766628	1834930939	брошь телец	STRONG_PRODUCT	2.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	DIFFERENT_PRODUCT_TYPE				B05	MANUAL_REVIEW_BLOCK_05.json
2186766628	1834930939	зажигалка телец	STRONG_PRODUCT	1.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	DIFFERENT_PRODUCT_TYPE				B05	MANUAL_REVIEW_BLOCK_05.json
2186766628	1834930939	кулон подвеска телец мужской	EXACT_PRODUCT	2.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	USE_CASE_OR_PRODUCT_TYPE_MISMATCH				B05	MANUAL_REVIEW_BLOCK_05.json
2186766628	1834930939	нашивка телец	STRONG_PRODUCT	0.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	DIFFERENT_PRODUCT_TYPE				B05	MANUAL_REVIEW_BLOCK_05.json
2186766628	1834930939	нашивкатна рюкзак телец	STRONG_PRODUCT	0.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	HIGH	LONG_DESCRIPTION	REJECT	DIFFERENT_PRODUCT_TYPE				B05	MANUAL_REVIEW_BLOCK_05.json
2186766628	1834930939	обвес бусы телец	STRONG_PRODUCT	0.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	DIFFERENT_PRODUCT_OR_USE_CASE				B05	MANUAL_REVIEW_BLOCK_05.json
2186766628	1834930939	оберег на руку телец	EXACT_PRODUCT	0.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	USE_CASE_MISMATCH				B05	MANUAL_REVIEW_BLOCK_05.json
2186766628	1834930939	телец значок	STRONG_PRODUCT	0.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	DIFFERENT_PRODUCT_TYPE				B05	MANUAL_REVIEW_BLOCK_05.json
2186796339	1834968755	амулеты на шею рак мужские	EXACT_PRODUCT	1.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	USE_CASE_MISMATCH				B05	MANUAL_REVIEW_BLOCK_05.json
2186796339	1834968755	знаки зодиака фигурки рак	EXACT_PRODUCT	1.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	DIFFERENT_PRODUCT_TYPE				B05	MANUAL_REVIEW_BLOCK_05.json
2186796339	1834968755	кулон зеркалом со знаком рак зеркало	EXACT_PRODUCT	0.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	DIFFERENT_PRODUCT_OR_USE_CASE				B05	MANUAL_REVIEW_BLOCK_05.json
2186796339	1834968755	ниша под стиральную машинку и рак	EXACT_PRODUCT	0.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	HOMONYM_FALSE_POSITIVE				B05	MANUAL_REVIEW_BLOCK_05.json
2186796339	1834968755	обвес на сумку рак	STRONG_PRODUCT	0.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	USE_CASE_MISMATCH				B05	MANUAL_REVIEW_BLOCK_05.json
2186796339	1834968755	подвеска рак большая	EXACT_PRODUCT	0.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	UNSUPPORTED_VARIANT				B05	MANUAL_REVIEW_BLOCK_05.json
2186802133	1834976037	амулеты обереги и талисманы по знаку зодиака весы	EXACT_PRODUCT	0.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	NO_CHANGE_ALREADY_COVERED				B05	MANUAL_REVIEW_BLOCK_05.json
2186802133	1834976037	бусина знак зодиака весы	EXACT_PRODUCT	1.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	DIFFERENT_PRODUCT_TYPE				B05	MANUAL_REVIEW_BLOCK_05.json
2186802133	1834976037	весы амулет на стол	EXACT_PRODUCT	1.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	USE_CASE_MISMATCH				B05	MANUAL_REVIEW_BLOCK_05.json
2186802133	1834976037	весы в машину лексус	EXACT_PRODUCT	0.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	HOLD	AMBIGUOUS_AUTOMOTIVE_INTENT				B05	MANUAL_REVIEW_BLOCK_05.json
2186802133	1834976037	камень весы зодиака	EXACT_PRODUCT	0.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	MATERIAL_OR_PRODUCT_MISMATCH				B05	MANUAL_REVIEW_BLOCK_05.json
2186802133	1834976037	кулон знак зодиака весы с цепочкой	EXACT_PRODUCT	1.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	USE_CASE_MISMATCH				B05	MANUAL_REVIEW_BLOCK_05.json
2186802133	1834976037	наклейки на машину прикольные большие знак весы	EXACT_PRODUCT	1.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	LONG_DESCRIPTION	REJECT	DIFFERENT_PRODUCT_TYPE				B05	MANUAL_REVIEW_BLOCK_05.json
