sku	product_id	query_raw	query_normalized	relevance_state	relevance_reason	supported_card_evidence	conflicting_card_evidence	candidate_owner_sku	confidence	manual_review_required	source_observation_count	source_slices
1629493686	1112665646	коловрат в машину на зеркало	коловрат в машину на зеркало	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_DESCENDING
1629493686	1112665646	коловрат подвеска	коловрат подвеска	GENERIC_RELEVANT	Broad amulet/talisman/obereg product-class intent is compatible with current card.				0.72	NO	1	BY_SEARCHES_DESCENDING
1629493686	1112665646	на зеркало автомобиля подвеска красная	на зеркало автомобиля подвеска красная	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.	STRUCTURED_ATTRIBUTES: token evidence=автомобил			0.76	NO	1	BY_SEARCHES_ASCENDING
1629493686	1112665646	на зеркало в машину аксессуары необычные	на зеркало в машину аксессуары необычные	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.	STRUCTURED_ATTRIBUTES: token evidence=необычн			0.76	NO	1	BY_GMV_ASCENDING
1629493686	1112665646	на зеркало в машину брелок	на зеркало в машину брелок	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_DESCENDING
1629493686	1112665646	оберег в машину	оберег в машину	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.	STRUCTURED_ATTRIBUTES: exact phrase			0.76	NO	1	BY_SEARCHES_DESCENDING
1629493686	1112665646	оберёг в машину на зеркало	оберег в машину на зеркало	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_ASCENDING
1629493686	1112665646	оберег защита для воина	оберег защита для воина	NEIGHBOR_PRODUCT	"Query contains identity alias ""воина"" owned by other canonical SKU(s)."	STRUCTURED_ATTRIBUTES: token evidence=защит,воина	"Query contains identity alias ""воина"" owned by other canonical SKU(s)."	1602715556	0.96	NO	1	BY_GMV_ASCENDING
1629493686	1112665646	оберег шаман	оберег шаман	GENERIC_RELEVANT	Broad amulet/talisman/obereg product-class intent is compatible with current card.				0.72	NO	1	BY_GMV_DESCENDING
1629493686	1112665646	#обереготсглаза	обереготсглаза	GENERIC_RELEVANT	Broad amulet/talisman/obereg product-class intent is compatible with current card.	STRUCTURED_ATTRIBUTES: exact phrase			0.72	NO	1	BY_SEARCHES_ASCENDING
1629493686	1112665646	подвеска в автомобиль	подвеска в автомобиль	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_SEARCHES_DESCENDING
1629493686	1112665646	подвеска в автомобиль на зеркало	подвеска в автомобиль на зеркало	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	2	BY_GMV_ASCENDING;BY_SEARCHES_DESCENDING
1629493686	1112665646	подвеска в машину	подвеска в машину	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.	STRUCTURED_ATTRIBUTES: exact phrase			0.76	NO	1	BY_SEARCHES_DESCENDING
1629493686	1112665646	подвеска в машину на зеркало	подвеска в машину на зеркало	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.	STRUCTURED_ATTRIBUTES: exact phrase			0.76	NO	1	BY_SEARCHES_DESCENDING
1629493686	1112665646	подвеска в машину на зеркало а	подвеска в машину на зеркало а	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_SEARCHES_ASCENDING
1629493686	1112665646	подвеска в машину на зеркало в грузовик	подвеска в машину на зеркало в грузовик	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_SEARCHES_ASCENDING
1629493686	1112665646	подвеска в машину на зеркало из биссера	подвеска в машину на зеркало из биссера	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_SEARCHES_ASCENDING
1629493686	1112665646	подвеска в машину на зеркало инь янь	подвеска в машину на зеркало инь янь	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_SEARCHES_ASCENDING
1629493686	1112665646	подвеска в машину на зеркало казахская	подвеска в машину на зеркало казахская	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_ASCENDING
1629493686	1112665646	подвеска в машину на зеркало мех	подвеска в машину на зеркало мех	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_SEARCHES_ASCENDING
1629493686	1112665646	подвеска в машину на зеркало пкм	подвеска в машину на зеркало пкм	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_DESCENDING
1629493686	1112665646	подвеска в машину на зеркало руна	подвеска в машину на зеркало руна	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_SEARCHES_ASCENDING
1629493686	1112665646	подвеска в машину на зеркало череп	подвеска в машину на зеркало череп	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_DESCENDING
1629493686	1112665646	подвеска в машину на зеркало шкода	подвеска в машину на зеркало шкода	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_DESCENDING
1629493686	1112665646	подвеска в машину род войск	подвеска в машину род войск	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_DESCENDING
1629493686	1112665646	подвеска на зеркало в машину	подвеска на зеркало в машину	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.	TITLE: exact phrase			0.76	NO	1	BY_SEARCHES_DESCENDING
1629493686	1112665646	подвеска на зеркало в машину гаваи	подвеска на зеркало в машину гаваи	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_SEARCHES_ASCENDING
1629493686	1112665646	подвеска на зеркало в машину нисан	подвеска на зеркало в машину нисан	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_DESCENDING
1629493686	1112665646	подвеска на зеркало в машину уаз	подвеска на зеркало в машину уаз	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_DESCENDING
1629493686	1112665646	подвеска на зеркало заднего вида в машину маска бдсм	подвеска на зеркало заднего вида в машину маска бдсм	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_ASCENDING
1629493686	1112665646	подвеска оберег глаз в машину	подвеска оберег глаз в машину	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_ASCENDING
1629493686	1112665646	подвеска оберег с	подвеска оберег с	GENERIC_RELEVANT	Broad amulet/talisman/obereg product-class intent is compatible with current card.				0.72	NO	1	BY_GMV_DESCENDING
1629493686	1112665646	подвеска ом	подвеска ом	PARTIAL_RELEVANCE	Query shares one specific token with current card (ом) but full qualifier match is not proven.	TITLE: token evidence=ом		1629493686	0.60	YES	1	BY_GMV_DESCENDING
1629493686	1112665646	подвеска шаманский оберег в машину	подвеска шаманский оберег в машину	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_DESCENDING
1629493686	1112665646	славянские руны подвеска	славянские руны подвеска	NEIGHBOR_PRODUCT	Slavic-family intent conflicts with current product family.		Slavic-family intent conflicts with current product family.	1630033296;1630040194;1636041142;1636048691;1640251697;1640264403;1640276582;1640306007;1640326205;1640326230;1640330072;1640334195;1640337426;1842444165;2183808182;2183921966;2183985513;2184098058;2184133137;2184153852;2184168890;2184199958;2184234912;2184932293;2559437928	0.90	NO	1	BY_SEARCHES_ASCENDING
1629493686	1112665646	талисман	талисман	GENERIC_RELEVANT	Broad amulet/talisman/obereg product-class intent is compatible with current card.	TITLE: exact phrase			0.72	NO	1	BY_SEARCHES_DESCENDING
1629493686	1112665646	украшения я в машину в салон	украшения я в машину в салон	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_ASCENDING
1629493686	1112665646	четки || чётки	четки	GENERIC_RELEVANT	Broad amulet/talisman/obereg product-class intent is compatible with current card.	STRUCTURED_ATTRIBUTES: exact phrase			0.72	NO	3	BY_GMV_DESCENDING;BY_SEARCHES_DESCENDING
1629493686	1112665646	четки аув автомобиль	четки аув автомобиль	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_SEARCHES_ASCENDING
1629493686	1112665646	четки в автомобиль	четки в автомобиль	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_SEARCHES_DESCENDING
1629493686	1112665646	четки в машину	четки в машину	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_SEARCHES_DESCENDING
1629493686	1112665646	четки в машину на зеркало	четки в машину на зеркало	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_SEARCHES_DESCENDING
1629553898	1112723580	3д подвеска в машину на зеркало	3д подвеска в машину на зеркало	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_DESCENDING
1629553898	1112723580	амулет в машину мусульманский подвеска мужская	амулет в машину мусульманский подвеска мужская	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.	STRUCTURED_ATTRIBUTES: token evidence=мужск			0.76	NO	1	BY_GMV_DESCENDING
1629553898	1112723580	амулет иньян для мужчин	амулет иньян для мужчин	GENERIC_RELEVANT	Broad amulet/talisman/obereg product-class intent is compatible with current card.				0.72	NO	1	BY_SEARCHES_ASCENDING
1629553898	1112723580	амулеты обереги и талисманы	амулеты обереги и талисманы	GENERIC_RELEVANT	Broad amulet/talisman/obereg product-class intent is compatible with current card.	STRUCTURED_ATTRIBUTES: exact phrase			0.72	NO	1	BY_SEARCHES_DESCENDING
1629553898	1112723580	ботинки инь и ян	ботинки инь и ян	EXACT_PRODUCT	"Query contains product identity alias ""инь и ян"" supported by current card."	TITLE: token evidence=инь,ян		1629553898	0.95	NO	1	BY_GMV_DESCENDING
1629553898	1112723580	брелки на автомобиль на зеркало четк	брелки на автомобиль на зеркало четк	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_SEARCHES_ASCENDING
1629553898	1112723580	брелок в машину на зеркало женский	брелок в машину на зеркало женский	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_DESCENDING
1629553898	1112723580	бусы в авто	бусы в авто	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_ASCENDING
1629553898	1112723580	в машину амулет	в машину амулет	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_SEARCHES_ASCENDING
1629553898	1112723580	в машину брелок на зеркало бусы	в машину брелок на зеркало бусы	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_DESCENDING
1629553898	1112723580	герб россии на зеркало деревянный в машину	герб россии на зеркало деревянный в машину	NEIGHBOR_PRODUCT	"Query contains identity alias ""герб россии"" owned by other canonical SKU(s)."	STRUCTURED_ATTRIBUTES: token evidence=росси	"Query contains identity alias ""герб россии"" owned by other canonical SKU(s)."	2559748332;2559817779	0.96	YES	1	BY_GMV_DESCENDING
1629553898	1112723580	декоративная подвеска в авто на зеркало	декоративная подвеска в авто на зеркало	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_ASCENDING
1629553898	1112723580	декоративная подвеска в машину	декоративная подвеска в машину	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_DESCENDING
1629553898	1112723580	для гадания на песке	для гадания на песке	AMBIGUOUS_HOLD	No defensible product-specific, family, or broad-class match from current card evidence.				0.42	YES	1	BY_GMV_ASCENDING
1629553898	1112723580	дракон в авто	дракон в авто	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_ASCENDING
1629553898	1112723580	дух оберег	дух оберег	GENERIC_RELEVANT	Broad amulet/talisman/obereg product-class intent is compatible with current card.				0.72	NO	1	BY_GMV_ASCENDING
1629553898	1112723580	зеркало	зеркало	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.	TITLE: exact phrase			0.76	NO	1	BY_SEARCHES_DESCENDING
1629553898	1112723580	зеркалодля магии	зеркалодля магии	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_SEARCHES_ASCENDING
1629553898	1112723580	игрушка лиса инь-ян	игрушка лиса инь - ян	STRONG_PRODUCT	Query shares multiple specific identity tokens with title/offer: инь,ян.	TITLE: token evidence=инь,ян		1629553898	0.82	NO	1	BY_GMV_ASCENDING
1629553898	1112723580	инь ян	инь ян	EXACT_PRODUCT	"Query contains product identity alias ""инь ян"" supported by current card."	TITLE: token evidence=инь,ян		1629553898	0.95	NO	1	BY_SEARCHES_DESCENDING
1629553898	1112723580	инь ян конверт	инь ян конверт	EXACT_PRODUCT	"Query contains product identity alias ""инь ян"" supported by current card."	TITLE: token evidence=инь,ян		1629553898	0.95	NO	2	BY_GMV_ASCENDING;BY_SEARCHES_ASCENDING
1629553898	1112723580	инь ян свечи	инь ян свечи	EXACT_PRODUCT	"Query contains product identity alias ""инь ян"" supported by current card."	TITLE: token evidence=инь,ян		1629553898	0.95	NO	1	BY_GMV_DESCENDING
1629553898	1112723580	инь ян ткань	инь ян ткань	EXACT_PRODUCT	"Query contains product identity alias ""инь ян"" supported by current card."	TITLE: token evidence=инь,ян		1629553898	0.95	NO	1	BY_SEARCHES_ASCENDING
1629553898	1112723580	инь янь	инь янь	PARTIAL_RELEVANCE	Query shares one specific token with current card (инь) but full qualifier match is not proven.	TITLE: token evidence=инь		1629553898	0.60	YES	1	BY_SEARCHES_DESCENDING
1629553898	1112723580	инь янь на машину	инь янь на машину	PARTIAL_RELEVANCE	Query shares one specific token with current card (инь) but full qualifier match is not proven.	TITLE: token evidence=инь		1629553898	0.60	YES	1	BY_SEARCHES_ASCENDING
1629553898	1112723580	инь янь эмблема	инь янь эмблема	PARTIAL_RELEVANCE	Query shares one specific token with current card (инь) but full qualifier match is not proven.	TITLE: token evidence=инь		1629553898	0.60	YES	1	BY_GMV_DESCENDING
1629553898	1112723580	кольцо инь ян	кольцо инь ян	EXACT_PRODUCT	"Query contains product identity alias ""инь ян"" supported by current card."	TITLE: token evidence=инь,ян		1629553898	0.95	NO	1	BY_SEARCHES_ASCENDING
1629553898	1112723580	люстра в виде инь янь	люстра в виде инь янь	PARTIAL_RELEVANCE	Query shares one specific token with current card (инь) but full qualifier match is not proven.	TITLE: token evidence=инь		1629553898	0.60	YES	1	BY_GMV_DESCENDING
1629553898	1112723580	маленький оберев машину	маленький оберев машину	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_SEARCHES_ASCENDING
1629553898	1112723580	машинка янд	машинка янд	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_SEARCHES_ASCENDING
1629553898	1112723580	мужской кулон инь ян	мужской кулон инь ян	EXACT_PRODUCT	"Query contains product identity alias ""инь ян"" supported by current card."	TITLE: token evidence=инь,ян		1629553898	0.95	NO	1	BY_GMV_DESCENDING
1629553898	1112723580	мусульманский оберег	мусульманский оберег	GENERIC_RELEVANT	Broad amulet/talisman/obereg product-class intent is compatible with current card.				0.72	NO	1	BY_SEARCHES_DESCENDING
1629553898	1112723580	на зеркало автомобиля подвеска красная	на зеркало автомобиля подвеска красная	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.	STRUCTURED_ATTRIBUTES: token evidence=автомобил			0.76	NO	1	BY_SEARCHES_ASCENDING
1629553898	1112723580	на зеркало в машину	на зеркало в машину	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.	TITLE: exact phrase			0.76	NO	1	BY_GMV_ASCENDING
1629553898	1112723580	на четки подвеска	на четки подвеска	GENERIC_RELEVANT	Broad amulet/talisman/obereg product-class intent is compatible with current card.				0.72	NO	1	BY_GMV_ASCENDING
1629553898	1112723580	оберег	оберег	GENERIC_RELEVANT	Broad amulet/talisman/obereg product-class intent is compatible with current card.	TITLE: exact phrase			0.72	NO	1	BY_SEARCHES_DESCENDING
1629553898	1112723580	оберег в машину	оберег в машину	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.	STRUCTURED_ATTRIBUTES: exact phrase			0.76	NO	1	BY_SEARCHES_DESCENDING
1629553898	1112723580	оберег в машину на зеркало прикольный	оберег в машину на зеркало прикольный	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_DESCENDING
1629553898	1112723580	оберег для воина	оберег для воина	NEIGHBOR_PRODUCT	"Query contains identity alias ""воина"" owned by other canonical SKU(s)."	STRUCTURED_ATTRIBUTES: token evidence=воина	"Query contains identity alias ""воина"" owned by other canonical SKU(s)."	1602715556	0.96	NO	1	BY_GMV_ASCENDING
1629553898	1112723580	оберег от сглаза мусульманский в машину	оберег от сглаза мусульманский в машину	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.	STRUCTURED_ATTRIBUTES: token evidence=сглаз			0.76	NO	1	BY_GMV_ASCENDING
1629553898	1112723580	#обереготсглаза	обереготсглаза	GENERIC_RELEVANT	Broad amulet/talisman/obereg product-class intent is compatible with current card.	STRUCTURED_ATTRIBUTES: exact phrase			0.72	NO	1	BY_SEARCHES_ASCENDING
1629553898	1112723580	подвеска в автомобиль	подвеска в автомобиль	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_SEARCHES_DESCENDING
1629553898	1112723580	подвеска в автомобиль на зеркало	подвеска в автомобиль на зеркало	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_SEARCHES_DESCENDING
1629553898	1112723580	#подвеска_в_машину || подвеска в машину	подвеска в машину	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.	STRUCTURED_ATTRIBUTES: exact phrase			0.76	NO	3	BY_GMV_ASCENDING;BY_SEARCHES_ASCENDING;BY_SEARCHES_DESCENDING
1629553898	1112723580	подвеска в машину на зеркало	подвеска в машину на зеркало	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.	STRUCTURED_ATTRIBUTES: exact phrase			0.76	NO	1	BY_SEARCHES_DESCENDING
1629553898	1112723580	подвеска в машину на зеркало hyundai	подвеска в машину на зеркало hyundai	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_ASCENDING
1629553898	1112723580	подвеска в машину на зеркало инь янь	подвеска в машину на зеркало инь янь	PARTIAL_RELEVANCE	Query shares one specific token with current card (инь) but full qualifier match is not proven.	TITLE: token evidence=инь		1629553898	0.60	YES	1	BY_SEARCHES_ASCENDING
1629553898	1112723580	подвеска в машину на зеркало инь янь дракон	подвеска в машину на зеркало инь янь дракон	PARTIAL_RELEVANCE	Query shares one specific token with current card (инь) but full qualifier match is not proven.	TITLE: token evidence=инь		1629553898	0.60	YES	1	BY_GMV_DESCENDING
1629553898	1112723580	подвеска в машину на зеркало мех	подвеска в машину на зеркало мех	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_SEARCHES_ASCENDING
1629553898	1112723580	подвеска инь янь золото	подвеска инь янь золото	PARTIAL_RELEVANCE	Query shares one specific token with current card (инь) but full qualifier match is not proven.	TITLE: token evidence=инь		1629553898	0.60	YES	1	BY_GMV_DESCENDING
1629553898	1112723580	подвеска на зеркало в машину	подвеска на зеркало в машину	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.	TITLE: exact phrase			0.76	NO	1	BY_SEARCHES_DESCENDING
1629553898	1112723580	подвеска на зеркало в машину прикол	подвеска на зеркало в машину прикол	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_ASCENDING
1629553898	1112723580	подвеска на зеркало мужская в машину	подвеска на зеркало мужская в машину	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.	STRUCTURED_ATTRIBUTES: token evidence=мужск			0.76	NO	1	BY_GMV_ASCENDING
1629553898	1112723580	талисман от сглаза в машину на зеркало	талисман от сглаза в машину на зеркало	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.	STRUCTURED_ATTRIBUTES: token evidence=сглаз			0.76	NO	1	BY_GMV_DESCENDING
1629553898	1112723580	четки в автомобиль	четки в автомобиль	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_SEARCHES_DESCENDING
1629553898	1112723580	четки в машину	четки в машину	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_SEARCHES_DESCENDING
1629553898	1112723580	четки в машину на зеркало	четки в машину на зеркало	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_SEARCHES_DESCENDING
1630033296	1113280875	аксессуары славянские	аксессуары славянские	FAMILY_RELEVANT	Slavic-family intent matches current Slavic amulet family.			1630033296;1630040194;1636041142;1636048691;1640251697;1640264403;1640276582;1640306007;1640326205;1640326230;1640330072;1640334195;1640337426;1842444165;2183808182;2183921966;2183985513;2184098058;2184133137;2184153852;2184168890;2184199958;2184234912;2184932293;2559437928	0.86	NO	1	BY_SEARCHES_ASCENDING
1630033296	1113280875	амулет от сглаза в автомобиль	амулет от сглаза в автомобиль	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.	STRUCTURED_ATTRIBUTES: token evidence=сглаз			0.76	NO	1	BY_GMV_DESCENDING
1630033296	1113280875	амулеты из дерева	амулеты из дерева	GENERIC_RELEVANT	Broad amulet/talisman/obereg product-class intent is compatible with current card.				0.72	NO	1	BY_GMV_DESCENDING
1630033296	1113280875	амулеты обереги и талисманы	амулеты обереги и талисманы	GENERIC_RELEVANT	Broad amulet/talisman/obereg product-class intent is compatible with current card.	STRUCTURED_ATTRIBUTES: exact phrase			0.72	NO	1	BY_SEARCHES_DESCENDING
1630033296	1113280875	белобог чернобог футболка	белобог чернобог футболка	NEIGHBOR_PRODUCT	"Query contains identity alias ""чернобог"" owned by other canonical SKU(s)."	TITLE: token evidence=белобог	"Query contains identity alias ""чернобог"" owned by other canonical SKU(s)."	1630040194	0.96	NO	1	BY_SEARCHES_ASCENDING
1630033296	1113280875	брелок мчс на зеркало в машине	брелок мчс на зеркало в машине	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_ASCENDING
1630033296	1113280875	брелок славянский	брелок славянский	FAMILY_RELEVANT	Slavic-family intent matches current Slavic amulet family.			1630033296;1630040194;1636041142;1636048691;1640251697;1640264403;1640276582;1640306007;1640326205;1640326230;1640330072;1640334195;1640337426;1842444165;2183808182;2183921966;2183985513;2184098058;2184133137;2184153852;2184168890;2184199958;2184234912;2184932293;2559437928	0.86	NO	1	BY_SEARCHES_DESCENDING
1630033296	1113280875	брошь с славянским оберегом женская	брошь с славянским оберегом женская	FAMILY_RELEVANT	Slavic-family intent matches current Slavic amulet family.	TITLE: token evidence=оберег		1630033296;1630040194;1636041142;1636048691;1640251697;1640264403;1640276582;1640306007;1640326205;1640326230;1640330072;1640334195;1640337426;1842444165;2183808182;2183921966;2183985513;2184098058;2184133137;2184153852;2184168890;2184199958;2184234912;2184932293;2559437928	0.86	NO	1	BY_GMV_ASCENDING
1630033296	1113280875	бусины и аксессуары и детали для чёток	бусины и аксессуары и детали для четок	GENERIC_RELEVANT	Broad amulet/talisman/obereg product-class intent is compatible with current card.	STRUCTURED_ATTRIBUTES: token evidence=бусин			0.72	NO	1	BY_SEARCHES_ASCENDING
1630033296	1113280875	бусины руны	бусины руны	AMBIGUOUS_HOLD	No defensible product-specific, family, or broad-class match from current card evidence.	STRUCTURED_ATTRIBUTES: token evidence=бусин			0.42	YES	1	BY_GMV_ASCENDING
1630033296	1113280875	в автомобиль подвеска	в автомобиль подвеска	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_DESCENDING
1630033296	1113280875	в машину амулет	в машину амулет	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_SEARCHES_ASCENDING
1630033296	1113280875	в машину подвеска на зеркало мужская	в машину подвеска на зеркало мужская	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.	STRUCTURED_ATTRIBUTES: token evidence=мужск			0.76	NO	1	BY_GMV_ASCENDING
1630033296	1113280875	в славянском стиле для	в славянском стиле для	FAMILY_RELEVANT	Slavic-family intent matches current Slavic amulet family.	TITLE: token evidence=славянск		1630033296;1630040194;1636041142;1636048691;1640251697;1640264403;1640276582;1640306007;1640326205;1640326230;1640330072;1640334195;1640337426;1842444165;2183808182;2183921966;2183985513;2184098058;2184133137;2184153852;2184168890;2184199958;2184234912;2184932293;2559437928	0.86	NO	1	BY_GMV_ASCENDING
1630033296	1113280875	здравник славянский оберег	здравник славянский оберег	FAMILY_RELEVANT	Slavic-family intent matches current Slavic amulet family.			1630033296;1630040194;1636041142;1636048691;1640251697;1640264403;1640276582;1640306007;1640326205;1640326230;1640330072;1640334195;1640337426;1842444165;2183808182;2183921966;2183985513;2184098058;2184133137;2184153852;2184168890;2184199958;2184234912;2184932293;2559437928	0.86	NO	1	BY_GMV_ASCENDING
1630033296	1113280875	зеркалл магисеское	зеркалл магисеское	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_DESCENDING
1630033296	1113280875	зеркальная защита рунами	зеркальная защита рунами	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.	STRUCTURED_ATTRIBUTES: token evidence=защит,рун			0.76	NO	1	BY_GMV_ASCENDING
1630033296	1113280875	книга чернобог	книга чернобог	NEIGHBOR_PRODUCT	"Query contains identity alias ""чернобог"" owned by other canonical SKU(s)."	STRUCTURED_ATTRIBUTES: token evidence=чернобог	"Query contains identity alias ""чернобог"" owned by other canonical SKU(s)."	1630040194	0.96	NO	1	BY_SEARCHES_ASCENDING
1630033296	1113280875	кольцо чернобога	кольцо чернобога	AMBIGUOUS_HOLD	No defensible product-specific, family, or broad-class match from current card evidence.	STRUCTURED_ATTRIBUTES: token evidence=чернобог			0.42	YES	1	BY_GMV_ASCENDING
1630033296	1113280875	молд белобог	молд белобог	EXACT_PRODUCT	"Query contains product identity alias ""белобог"" supported by current card."	TITLE: token evidence=белобог		1630033296	0.95	NO	1	BY_GMV_DESCENDING
1630033296	1113280875	оберег	оберег	GENERIC_RELEVANT	Broad amulet/talisman/obereg product-class intent is compatible with current card.	TITLE: exact phrase			0.72	NO	1	BY_SEARCHES_DESCENDING
1630033296	1113280875	оберег в машину	оберег в машину	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_SEARCHES_DESCENDING
