sku	product_id	query_or_cluster	relevance_state	observed_search_users	observed_orders	observed_gmv	existing_card_coverage	semantic_gap	ownership_risk	decision_state	suggested_destination_field	why	confidence	human_review_required
1640326205	1124733734	подвеска мужская коловрат	GENERIC_RELEVANT	1.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=FAMILY_SHARED; observed slices=1.	0.72	YES
1640326205	1124733734	подвеска мужская оберег	GENERIC_RELEVANT	2.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=FAMILY_SHARED; observed slices=1.	0.72	YES
1640326205	1124733734	подвеска на зеркало в машину	GENERIC_RELEVANT	1334.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=STORE_GENERIC; observed slices=1.	0.76	YES
1640326205	1124733734	подвеска от сглаза	GENERIC_RELEVANT	278.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=FAMILY_SHARED; observed slices=1.	0.72	YES
1640326205	1124733734	славянская подвеска	FAMILY_RELEVANT	4.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	FAMILY_RELEVANT; coverage=GAP_PRESENT; ownership=FAMILY_SHARED; observed slices=1.	0.86	YES
1640326205	1124733734	славянские обереги	FAMILY_RELEVANT	1078.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	FAMILY_RELEVANT; coverage=GAP_PRESENT; ownership=FAMILY_SHARED; observed slices=1.	0.86	YES
1640326205	1124733734	славянский колядыдар	FAMILY_RELEVANT	1.0	0.0	642.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	FAMILY_RELEVANT; coverage=GAP_PRESENT; ownership=FAMILY_SHARED; observed slices=2.	0.86	YES
1640326205	1124733734	славянский оберег	FAMILY_RELEVANT	608.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	FAMILY_RELEVANT; coverage=GAP_PRESENT; ownership=FAMILY_SHARED; observed slices=1.	0.86	YES
1640326205	1124733734	славянский оберег колядник	EXACT_PRODUCT	1.0	0.0	640.0	NO_GAP	NO_GAP	LOW	NO_CHANGE	NONE	EXACT_PRODUCT; coverage=NO_GAP; ownership=SKU_SPECIFIC; observed slices=2.	0.95	NO
1640326205	1124733734	славянский оберег мужской	FAMILY_RELEVANT	198.0	0.0	466.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	FAMILY_RELEVANT; coverage=GAP_PRESENT; ownership=FAMILY_SHARED; observed slices=1.	0.86	YES
1640326205	1124733734	четки в машину	GENERIC_RELEVANT	533.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=STORE_GENERIC; observed slices=1.	0.76	YES
1640326205	1124733734	четки руны	GENERIC_RELEVANT	3.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=STORE_GENERIC; observed slices=1.	0.72	YES
1640326205	1124733734	четки с коловратом	GENERIC_RELEVANT	0.0	0.0	1628.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=FAMILY_SHARED; observed slices=2.	0.72	YES
1640326230	1124751825	12 з подвеска	GENERIC_RELEVANT	0.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=FAMILY_SHARED; observed slices=1.	0.72	YES
1640326230	1124751825	автомобиль , подаренный предкам	GENERIC_RELEVANT	1.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=FAMILY_SHARED; observed slices=1.	0.76	YES
1640326230	1124751825	амулет з	GENERIC_RELEVANT	0.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=FAMILY_SHARED; observed slices=1.	0.72	YES
1640326230	1124751825	брелок в машину на зеркало мужской полиция	GENERIC_RELEVANT	1.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=FAMILY_SHARED; observed slices=1.	0.76	YES
1640326230	1124751825	в машину амулет	GENERIC_RELEVANT	0.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=STORE_GENERIC; observed slices=1.	0.76	YES
1640326230	1124751825	ведьмина подвеска	GENERIC_RELEVANT	2.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=STORE_GENERIC; observed slices=1.	0.72	YES
1640326230	1124751825	для эзотерика предметы	AMBIGUOUS_HOLD	1.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	MEDIUM	HOLD_AMBIGUOUS	HOLD	AMBIGUOUS_HOLD; coverage=GAP_PRESENT; ownership=UNCLEAR; observed slices=1.	0.42	YES
1640326230	1124751825	духи	AMBIGUOUS_HOLD	11892.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	MEDIUM	HOLD_AMBIGUOUS	HOLD	AMBIGUOUS_HOLD; coverage=GAP_PRESENT; ownership=UNCLEAR; observed slices=1.	0.42	YES
1640326230	1124751825	зеркало в славянском стиле из дерева	FAMILY_RELEVANT	1.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	FAMILY_RELEVANT; coverage=GAP_PRESENT; ownership=FAMILY_SHARED; observed slices=1.	0.86	YES
1640326230	1124751825	зеркало магическое	GENERIC_RELEVANT	13.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=STORE_GENERIC; observed slices=1.	0.76	YES
1640326230	1124751825	зеркало толи	GENERIC_RELEVANT	3.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=STORE_GENERIC; observed slices=1.	0.76	YES
1640326230	1124751825	коловрат	AMBIGUOUS_HOLD	1021.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	MEDIUM	HOLD_AMBIGUOUS	HOLD	AMBIGUOUS_HOLD; coverage=GAP_PRESENT; ownership=UNCLEAR; observed slices=1.	0.42	YES
1640326230	1124751825	коловрат подвеска	GENERIC_RELEVANT	293.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=STORE_GENERIC; observed slices=1.	0.72	YES
1640326230	1124751825	на зеркало подвеска в машину	GENERIC_RELEVANT	1.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=STORE_GENERIC; observed slices=1.	0.76	YES
1640326230	1124751825	набор автомобилиста	GENERIC_RELEVANT	1419.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=STORE_GENERIC; observed slices=1.	0.76	YES
1640326230	1124751825	набор для творчества	AMBIGUOUS_HOLD	1007.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	MEDIUM	HOLD_AMBIGUOUS	HOLD	AMBIGUOUS_HOLD; coverage=GAP_PRESENT; ownership=UNCLEAR; observed slices=1.	0.42	YES
1640326230	1124751825	оберег	GENERIC_RELEVANT	2031.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=STORE_GENERIC; observed slices=1.	0.72	YES
1640326230	1124751825	оберег для авто	GENERIC_RELEVANT	1.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=STORE_GENERIC; observed slices=1.	0.76	YES
1640326230	1124751825	оберег на машину куз тимэсен	GENERIC_RELEVANT	0.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=FAMILY_SHARED; observed slices=1.	0.76	YES
1640326230	1124751825	оберег на машину славянский	FAMILY_RELEVANT	0.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	FAMILY_RELEVANT; coverage=GAP_PRESENT; ownership=FAMILY_SHARED; observed slices=1.	0.86	YES
1640326230	1124751825	оберег от сглаза и порчи	GENERIC_RELEVANT	666.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=STORE_GENERIC; observed slices=1.	0.72	YES
1640326230	1124751825	оберег с зеркалом	GENERIC_RELEVANT	1.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=STORE_GENERIC; observed slices=1.	0.76	YES
1640326230	1124751825	оберег славянский на зеркало	FAMILY_RELEVANT	1.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	FAMILY_RELEVANT; coverage=GAP_PRESENT; ownership=FAMILY_SHARED; observed slices=1.	0.86	YES
1640326230	1124751825	обереги	GENERIC_RELEVANT	1.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=STORE_GENERIC; observed slices=1.	0.72	YES
1640326230	1124751825	обереги коловрат	GENERIC_RELEVANT	0.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=FAMILY_SHARED; observed slices=1.	0.72	YES
1640326230	1124751825	обереготсглаза	GENERIC_RELEVANT	0.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=STORE_GENERIC; observed slices=1.	0.72	YES
1640326230	1124751825	от сглаза	GENERIC_RELEVANT	615.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=STORE_GENERIC; observed slices=1.	0.72	YES
1640326230	1124751825	от сглаза и порчи оберег	GENERIC_RELEVANT	265.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=FAMILY_SHARED; observed slices=1.	0.72	YES
1640326230	1124751825	паук в смоле подвеска на зеркало	GENERIC_RELEVANT	1.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=STORE_GENERIC; observed slices=1.	0.76	YES
1640326230	1124751825	подарочный набор	AMBIGUOUS_HOLD	1892.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	MEDIUM	HOLD_AMBIGUOUS	HOLD	AMBIGUOUS_HOLD; coverage=GAP_PRESENT; ownership=UNCLEAR; observed slices=1.	0.42	YES
1640326230	1124751825	подвеска в иашину	GENERIC_RELEVANT	1.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=STORE_GENERIC; observed slices=1.	0.72	YES
1640326230	1124751825	подвеска в машину	GENERIC_RELEVANT	3171.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=STORE_GENERIC; observed slices=1.	0.76	YES
1640326230	1124751825	подвеска в машину на зеркало инь янь	GENERIC_RELEVANT	0.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=FAMILY_SHARED; observed slices=1.	0.76	YES
1640326230	1124751825	подвеска в машину на зеркало с крестом провославным	GENERIC_RELEVANT	1.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=STORE_GENERIC; observed slices=1.	0.76	YES
1640326230	1124751825	подвеска в машину на зеркало спецназ внутренних войск	GENERIC_RELEVANT	1.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=STORE_GENERIC; observed slices=1.	0.76	YES
1640326230	1124751825	подвеска в машину на зеркало юрта	GENERIC_RELEVANT	0.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=STORE_GENERIC; observed slices=1.	0.76	YES
1640326230	1124751825	подвеска в машину наррд	GENERIC_RELEVANT	0.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=FAMILY_SHARED; observed slices=1.	0.76	YES
1640326230	1124751825	подвеска на зеркало в машину	GENERIC_RELEVANT	1159.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=STORE_GENERIC; observed slices=1.	0.76	YES
1640326230	1124751825	подвеска на зеркало в машину згт	GENERIC_RELEVANT	0.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=FAMILY_SHARED; observed slices=1.	0.76	YES
1640326230	1124751825	подвеска на машину	GENERIC_RELEVANT	12.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=STORE_GENERIC; observed slices=1.	0.76	YES
1640326230	1124751825	подвеска под з	GENERIC_RELEVANT	0.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=FAMILY_SHARED; observed slices=1.	0.72	YES
1640326230	1124751825	подвеска славянская на зеркало автомобиля	FAMILY_RELEVANT	1.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	FAMILY_RELEVANT; coverage=GAP_PRESENT; ownership=FAMILY_SHARED; observed slices=1.	0.86	YES
1640326230	1124751825	подвески в авто на зеркало деревянные	GENERIC_RELEVANT	1.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=FAMILY_SHARED; observed slices=1.	0.76	YES
1640326230	1124751825	распродажа	AMBIGUOUS_HOLD	1238.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	MEDIUM	HOLD_AMBIGUOUS	HOLD	AMBIGUOUS_HOLD; coverage=GAP_PRESENT; ownership=UNCLEAR; observed slices=1.	0.42	YES
1640326230	1124751825	сварог зн	NEIGHBOR_PRODUCT	0.0	0.0	0.0	NOT_APPLICABLE	NOT_APPLICABLE	LOW	REJECT_NEIGHBOR	NONE	NEIGHBOR_PRODUCT; coverage=NOT_APPLICABLE; ownership=EXCLUDED; observed slices=1.	0.96	NO
1640326230	1124751825	символ славянский	FAMILY_RELEVANT	1.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	FAMILY_RELEVANT; coverage=GAP_PRESENT; ownership=FAMILY_SHARED; observed slices=1.	0.86	YES
1640326230	1124751825	славяне оберег	FAMILY_RELEVANT	1.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	FAMILY_RELEVANT; coverage=GAP_PRESENT; ownership=FAMILY_SHARED; observed slices=1.	0.86	YES
1640326230	1124751825	славянкая защита	FAMILY_RELEVANT	1.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	FAMILY_RELEVANT; coverage=GAP_PRESENT; ownership=FAMILY_SHARED; observed slices=1.	0.86	YES
1640326230	1124751825	славянские обереги	FAMILY_RELEVANT	633.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	FAMILY_RELEVANT; coverage=GAP_PRESENT; ownership=FAMILY_SHARED; observed slices=2.	0.86	YES
1640326230	1124751825	славянские обереги знич	EXACT_PRODUCT	0.0	0.0	0.0	NO_GAP	NO_GAP	LOW	NO_CHANGE	NONE	EXACT_PRODUCT; coverage=NO_GAP; ownership=SKU_SPECIFIC; observed slices=1.	0.95	NO
1640326230	1124751825	славянские руны подвеска	FAMILY_RELEVANT	0.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	FAMILY_RELEVANT; coverage=GAP_PRESENT; ownership=FAMILY_SHARED; observed slices=1.	0.86	YES
1640326230	1124751825	славянскиеобереги	FAMILY_RELEVANT	0.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	FAMILY_RELEVANT; coverage=GAP_PRESENT; ownership=FAMILY_SHARED; observed slices=1.	0.86	YES
1640326230	1124751825	славянский оберег война	FAMILY_RELEVANT	1.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	FAMILY_RELEVANT; coverage=GAP_PRESENT; ownership=FAMILY_SHARED; observed slices=1.	0.86	YES
1640326230	1124751825	славянский оберег для волос	FAMILY_RELEVANT	1.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	FAMILY_RELEVANT; coverage=GAP_PRESENT; ownership=FAMILY_SHARED; observed slices=1.	0.86	YES
1640326230	1124751825	талисман оберег деревянный	GENERIC_RELEVANT	1.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=FAMILY_SHARED; observed slices=1.	0.72	YES
1640326230	1124751825	хобби	AMBIGUOUS_HOLD	306.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	MEDIUM	HOLD_AMBIGUOUS	HOLD	AMBIGUOUS_HOLD; coverage=GAP_PRESENT; ownership=UNCLEAR; observed slices=1.	0.42	YES
1640326230	1124751825	четки в машину на зеркало	GENERIC_RELEVANT	1.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=STORE_GENERIC; observed slices=1.	0.76	YES
1640326230	1124751825	четки з	GENERIC_RELEVANT	0.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=FAMILY_SHARED; observed slices=1.	0.72	YES
1640326230	1124751825	чур славянский в машину на зеркало	FAMILY_RELEVANT	1.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	FAMILY_RELEVANT; coverage=GAP_PRESENT; ownership=FAMILY_SHARED; observed slices=1.	0.86	YES
1640330072	1124755617	амулет	GENERIC_RELEVANT	805.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=STORE_GENERIC; observed slices=2.	0.72	YES
1640330072	1124755617	амулет на зеркало оберег в машину	GENERIC_RELEVANT	1.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=STORE_GENERIC; observed slices=1.	0.76	YES
1640330072	1124755617	амулет на шею мужской славянский оберег	FAMILY_RELEVANT	1.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	FAMILY_RELEVANT; coverage=GAP_PRESENT; ownership=FAMILY_SHARED; observed slices=1.	0.86	YES
1640330072	1124755617	амулет от сглаза в машину	GENERIC_RELEVANT	4.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=FAMILY_SHARED; observed slices=1.	0.76	YES
1640330072	1124755617	амулеты и обереги набор	GENERIC_RELEVANT	1.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=FAMILY_SHARED; observed slices=1.	0.72	YES
1640330072	1124755617	амулеты обереги и талисманы	GENERIC_RELEVANT	302.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=STORE_GENERIC; observed slices=2.	0.72	YES
1640330072	1124755617	амулеты обереги и талисманы зеркалр	GENERIC_RELEVANT	0.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=STORE_GENERIC; observed slices=1.	0.76	YES
1640330072	1124755617	амулеты обереги славянские латунь	FAMILY_RELEVANT	1.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	FAMILY_RELEVANT; coverage=GAP_PRESENT; ownership=FAMILY_SHARED; observed slices=1.	0.86	YES
1640330072	1124755617	амулеты славян	FAMILY_RELEVANT	1.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	FAMILY_RELEVANT; coverage=GAP_PRESENT; ownership=FAMILY_SHARED; observed slices=1.	0.86	YES
1640330072	1124755617	амулеты славянские мужские	FAMILY_RELEVANT	1.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	FAMILY_RELEVANT; coverage=GAP_PRESENT; ownership=FAMILY_SHARED; observed slices=1.	0.86	YES
1640330072	1124755617	аодвеска зеркало	GENERIC_RELEVANT	0.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=STORE_GENERIC; observed slices=1.	0.76	YES
1640330072	1124755617	брелок гром и	AMBIGUOUS_HOLD	0.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	MEDIUM	HOLD_AMBIGUOUS	HOLD	AMBIGUOUS_HOLD; coverage=GAP_PRESENT; ownership=UNCLEAR; observed slices=1.	0.42	YES
1640330072	1124755617	брелок громовик	EXACT_PRODUCT	0.0	0.0	0.0	PARTIAL_GAP	PARTIAL_GAP	LOW	READY_CANDIDATE	LONG_DESCRIPTION	EXACT_PRODUCT; coverage=PARTIAL_GAP; ownership=SKU_SPECIFIC; observed slices=2.	0.95	YES
1640330072	1124755617	брелок каловрат	AMBIGUOUS_HOLD	0.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	MEDIUM	HOLD_AMBIGUOUS	HOLD	AMBIGUOUS_HOLD; coverage=GAP_PRESENT; ownership=UNCLEAR; observed slices=1.	0.42	YES
1640330072	1124755617	брелок коло	AMBIGUOUS_HOLD	0.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	MEDIUM	HOLD_AMBIGUOUS	HOLD	AMBIGUOUS_HOLD; coverage=GAP_PRESENT; ownership=UNCLEAR; observed slices=1.	0.42	YES
1640330072	1124755617	брелок на маштну ловец снов в машину	GENERIC_RELEVANT	1.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=FAMILY_SHARED; observed slices=1.	0.76	YES
1640330072	1124755617	брелок оберег в машину на зеркало	GENERIC_RELEVANT	1.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=FAMILY_SHARED; observed slices=1.	0.76	YES
1640330072	1124755617	бусины руны	AMBIGUOUS_HOLD	6.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	MEDIUM	HOLD_AMBIGUOUS	HOLD	AMBIGUOUS_HOLD; coverage=GAP_PRESENT; ownership=UNCLEAR; observed slices=1.	0.42	YES
1640330072	1124755617	бутсы подвеска в машину на зеркало	GENERIC_RELEVANT	1.0	0.0	0.0	GAP_PRESENT	GAP_PRESENT	LOW	FAMILY_CANDIDATE	LONG_DESCRIPTION	GENERIC_RELEVANT; coverage=GAP_PRESENT; ownership=FAMILY_SHARED; observed slices=1.	0.76	YES
